path,kind,extension,size_bytes,size_mb,is_large
STEP10_FSI_DRIVER_REPORT.md,reports,.md,8019,0.007647514343261719,False
STEP11_WRITING_MODULE_REPORT.md,reports,.md,4045,0.0038576126098632812,False
STEP12_PERFORMANCE_MEMORY_REPORT.md,reports,.md,6226,0.0059375762939453125,False
STEP13_GEOMETRY_INGESTION_REPORT.md,reports,.md,10528,0.010040283203125,False
STEP14_LARGER_GRID_VALIDATION_REPORT.md,reports,.md,10471,0.009985923767089844,False
STEP15_MOVING_BOUNDARY_CALIBRATION_REPORT.md,reports,.md,10701,0.010205268859863281,False
STEP16_LONG_RUN_VALIDATION_REPORT.md,reports,.md,7154,0.0068225860595703125,False
STEP17_LINK_AREA_ACCOUNTING_REPORT.md,reports,.md,7651,0.007296562194824219,False
STEP18_LINK_AREA_TRANSFER_REPORT.md,reports,.md,9735,0.009284019470214844,False
STEP19_LINK_AREA_LONG_RUN_REPORT.md,reports,.md,12974,0.012372970581054688,False
STEP1_BASELINE_REPORT.md,reports,.md,5859,0.005587577819824219,False
STEP20_GEOMETRY_IMPORT_REPORT.md,reports,.md,10683,0.010188102722167969,False
STEP2_LBM_REFACTOR_REPORT.md,reports,.md,6160,0.0058746337890625,False
STEP3_MPM_SOLID_REPORT.md,reports,.md,6645,0.006337165832519531,False
STEP4_UNITS_GRID_TIMESTEP_REPORT.md,reports,.md,6068,0.005786895751953125,False
STEP5_MPM_TO_LBM_PROJECTION_REPORT.md,reports,.md,8256,0.00787353515625,False
STEP6_PENALTY_COUPLING_REPORT.md,reports,.md,8417,0.008027076721191406,False
STEP7_FSI_VALIDATION_REPORT.md,reports,.md,9200,0.0087738037109375,False
STEP8_MOVING_BOUNCEBACK_REPORT.md,reports,.md,6395,0.006098747253417969,False
STEP9_MOVING_BOUNDARY_REACTION_REPORT.md,reports,.md,7647,0.007292747497558594,False
configs/README.md,configs,.md,1775,0.0016927719116210938,False
configs/step10_mode_matrix.json,configs,.json,185,0.00017642974853515625,False
configs/step10_moving_boundary_default.json,configs,.json,295,0.00028133392333984375,False
configs/step10_penalty_default.json,configs,.json,250,0.0002384185791015625,False
configs/step12_profile_moving_boundary.json,configs,.json,390,0.0003719329833984375,False
configs/step12_profile_none.json,configs,.json,286,0.0002727508544921875,False
configs/step12_profile_penalty.json,configs,.json,345,0.00032901763916015625,False
configs/step13_box_geometry.json,configs,.json,118,0.0001125335693359375,False
configs/step13_ellipsoid_geometry.json,configs,.json,128,0.0001220703125,False
configs/step13_squid_proxy_geometry.json,configs,.json,277,0.00026416778564453125,False
configs/step13_squid_proxy_moving_boundary.json,configs,.json,463,0.00044155120849609375,False
configs/step13_squid_proxy_none.json,configs,.json,359,0.00034236907958984375,False
configs/step13_squid_proxy_penalty.json,configs,.json,418,0.0003986358642578125,False
configs/step14_feasibility_64_none.json,configs,.json,291,0.00027751922607421875,False
configs/step14_feasibility_64_penalty.json,configs,.json,351,0.00033473968505859375,False
configs/step14_scale_48_moving_boundary.json,configs,.json,399,0.00038051605224609375,False
configs/step14_scale_48_none.json,configs,.json,292,0.000278472900390625,False
configs/step14_scale_48_penalty.json,configs,.json,352,0.000335693359375,False
configs/step14_scale_48_squid_proxy_moving_boundary.json,configs,.json,476,0.000453948974609375,False
configs/step14_scale_48_squid_proxy_none.json,configs,.json,370,0.0003528594970703125,False
configs/step14_scale_48_squid_proxy_penalty.json,configs,.json,430,0.0004100799560546875,False
configs/step15_mb_calibration_box_32.json,configs,.json,357,0.00034046173095703125,False
configs/step15_mb_calibration_squid_proxy_48.json,configs,.json,438,0.0004177093505859375,False
configs/step15_mb_force_cap_box_48.json,configs,.json,361,0.00034427642822265625,False
configs/step15_mb_recommended_box_48.json,configs,.json,673,0.0006418228149414062,False
configs/step15_mb_recommended_squid_proxy_48.json,configs,.json,720,0.0006866455078125,False
configs/step16_compare_64_modes.json,configs,.json,665,0.0006341934204101562,False
configs/step16_feasibility_64_moving_boundary_box.json,configs,.json,636,0.000606536865234375,False
configs/step16_long_box_48_moving_boundary.json,configs,.json,637,0.0006074905395507812,False
configs/step16_long_squid_proxy_48_moving_boundary.json,configs,.json,683,0.0006513595581054688,False
configs/step17_link_area_box_48.json,configs,.json,637,0.0006074905395507812,False
configs/step17_link_area_box_64.json,configs,.json,636,0.000606536865234375,False
configs/step17_link_area_squid_proxy_48.json,configs,.json,683,0.0006513595581054688,False
configs/step17_link_area_wall_32.json,configs,.json,635,0.0006055831909179688,False
configs/step18_compare_engineering_vs_link_area_box_48.json,configs,.json,495,0.00047206878662109375,False
configs/step18_compare_engineering_vs_link_area_squid_proxy_48.json,configs,.json,573,0.0005464553833007812,False
configs/step18_link_area_policy_sweep_box_32.json,configs,.json,464,0.0004425048828125,False
configs/step18_link_area_transfer_box_48.json,configs,.json,506,0.0004825592041015625,False
configs/step18_link_area_transfer_sanity_32.json,configs,.json,501,0.00047779083251953125,False
configs/step18_link_area_transfer_squid_proxy_48.json,configs,.json,584,0.00055694580078125,False
configs/step19_compare_48_long_engineering_vs_link_area.json,configs,.json,1143,0.0010900497436523438,False
configs/step19_compare_64_engineering_vs_link_area.json,configs,.json,478,0.0004558563232421875,False
configs/step19_feasibility_64_link_area_box.json,configs,.json,489,0.00046634674072265625,False
configs/step19_long_box_48_link_area.json,configs,.json,490,0.0004673004150390625,False
configs/step19_long_squid_proxy_48_link_area.json,configs,.json,568,0.00054168701171875,False
configs/step20_driver_mesh_moving_boundary.json,configs,.json,430,0.0004100799560546875,False
configs/step20_driver_voxel_penalty.json,configs,.json,352,0.000335693359375,False
configs/step20_mesh_cube_geometry.json,configs,.json,298,0.0002841949462890625,False
configs/step20_mesh_ellipsoid_geometry.json,configs,.json,309,0.00029468536376953125,False
configs/step20_voxel_sphere_geometry.json,configs,.json,255,0.00024318695068359375,False
data/geometry_fixtures/README.md,data,.md,543,0.0005178451538085938,False
data/geometry_fixtures/cube.obj,data,.obj,253,0.00024127960205078125,False
data/geometry_fixtures/ellipsoid_proxy.obj,data,.obj,7160,0.00682830810546875,False
data/geometry_fixtures/voxel_sphere.npy,data,.npy,32896,0.0313720703125,False
data/geometry_fixtures/voxel_sphere_metadata.json,data,.json,197,0.00018787384033203125,False
docs/00_project_status.md,docs,.md,1660,0.001583099365234375,False
docs/01_architecture.md,docs,.md,2694,0.0025691986083984375,False
docs/02_numerical_methods.md,docs,.md,2741,0.0026140213012695312,False
docs/03_units_grid_timestep.md,docs,.md,1660,0.001583099365234375,False
docs/04_fsi_modes.md,docs,.md,1893,0.0018053054809570312,False
docs/05_running_baselines.md,docs,.md,1964,0.001873016357421875,False
docs/06_results_summary.md,docs,.md,2043,0.0019483566284179688,False
docs/07_limitations.md,docs,.md,1157,0.0011034011840820312,False
docs/08_roadmap.md,docs,.md,4501,0.004292488098144531,False
docs/09_api_reference.md,docs,.md,9104,0.0086822509765625,False
docs/10_performance_memory.md,docs,.md,7698,0.0073413848876953125,False
docs/11_artifact_policy.md,docs,.md,1685,0.0016069412231445312,False
docs/12_geometry_ingestion.md,docs,.md,4900,0.004673004150390625,False
docs/13_larger_grid_validation.md,docs,.md,4781,0.004559516906738281,False
docs/14_moving_boundary_calibration.md,docs,.md,4404,0.004199981689453125,False
docs/15_long_run_validation.md,docs,.md,3636,0.003467559814453125,False
docs/16_link_area_momentum_accounting.md,docs,.md,4383,0.004179954528808594,False
docs/17_experimental_link_area_transfer.md,docs,.md,3107,0.0029630661010742188,False
docs/18_link_area_long_run.md,docs,.md,3395,0.0032377243041992188,False
docs/19_geometry_import_pipeline.md,docs,.md,3928,0.00374603271484375,False
logs/check_taichi_backend.log,logs,.log,934,0.0008907318115234375,False
logs/lbm_poiseuille_baseline.log,logs,.log,14168,0.01351165771484375,False
logs/lbm_smoke_baseline.log,logs,.log,12388,0.011814117431640625,False
logs/mpm3d_baseline.log,logs,.log,1430,0.0013637542724609375,False
logs/step10_driver_moving_boundary.log,logs,.log,1728,0.00164794921875,False
logs/step10_driver_penalty.log,logs,.log,1500,0.001430511474609375,False
logs/step10_mode_matrix.log,logs,.log,3092,0.002948760986328125,False
logs/step10_performance_profile.log,logs,.log,2212,0.002109527587890625,False
logs/step11_pytest.log,logs,.log,104,9.918212890625e-05,False
logs/step12_artifact_manifest.log,logs,.log,433,0.00041294097900390625,False
logs/step12_memory_estimate.log,logs,.log,966,0.0009212493896484375,False
logs/step12_no_physics_regression.log,logs,.log,7524,0.007175445556640625,False
logs/step12_profile_matrix.log,logs,.log,7597,0.007245063781738281,False
logs/step12_pytest.log,logs,.log,104,9.918212890625e-05,False
logs/step13_artifact_manifest.log,logs,.log,433,0.00041294097900390625,False
logs/step13_geometry_box.log,logs,.log,6584,0.00627899169921875,False
logs/step13_geometry_ellipsoid.log,logs,.log,6644,0.006336212158203125,False
logs/step13_pytest.log,logs,.log,185,0.00017642974853515625,False
logs/step13_squid_proxy_geometry.log,logs,.log,6595,0.006289482116699219,False
logs/step13_squid_proxy_modes.log,logs,.log,7743,0.007384300231933594,False
logs/step14_artifact_manifest.log,logs,.log,433,0.00041294097900390625,False
logs/step14_feasibility_64.log,logs,.log,7968,0.007598876953125,False
logs/step14_pytest.log,logs,.log,366,0.0003490447998046875,False
logs/step14_scale_box_48.log,logs,.log,8267,0.007884025573730469,False
logs/step14_scale_squid_proxy_48.log,logs,.log,8425,0.008034706115722656,False
logs/step14_scaling_summary.log,logs,.log,379,0.00036144256591796875,False
logs/step15_artifact_manifest.log,logs,.log,433,0.00041294097900390625,False
logs/step15_calibrated_vs_original.log,logs,.log,14838,0.014150619506835938,False
logs/step15_force_cap_sweep_box_48.log,logs,.log,8552,0.00815582275390625,False
logs/step15_momentum_accounting.log,logs,.log,7664,0.0073089599609375,False
logs/step15_pytest.log,logs,.log,185,0.00017642974853515625,False
logs/step15_reaction_scale_sweep_box_32.log,logs,.log,8583,0.008185386657714844,False
logs/step15_squid_proxy_calibrated_window.log,logs,.log,8733,0.008328437805175781,False
logs/step16_64_mode_comparison.log,logs,.log,1499,0.0014295578002929688,False
logs/step16_artifact_manifest.log,logs,.log,430,0.0004100799560546875,False
logs/step16_feasibility_64_moving_boundary.log,logs,.log,784,0.0007476806640625,False
logs/step16_long_box_48_moving_boundary.log,logs,.log,640,0.0006103515625,False
logs/step16_long_run_summary.log,logs,.log,338,0.0003223419189453125,False
logs/step16_long_squid_proxy_48_moving_boundary.log,logs,.log,735,0.0007009506225585938,False
logs/step16_pytest.log,logs,.log,183,0.00017452239990234375,False
logs/step17_artifact_manifest.log,logs,.log,433,0.00041294097900390625,False
logs/step17_box_48_link_budget.log,logs,.log,564,0.000537872314453125,False
